cart_pos,cart_vel,pole_angle,pole_vel,action_0_value,action_1_value
0.20000000298023224,0.20000000298023224,-0.20000000298023224,-0.699999988079071,0.0,1.0
0.20000000298023224,-0.0,-0.20000000298023224,-0.30000001192092896,0.0,2.0
0.10000000149011612,0.20000000298023224,-0.20000000298023224,-0.6000000238418579,5.210526315789474,0.0
0.10000000149011612,0.4000000059604645,-0.20000000298023224,-0.800000011920929,6.516129032258064,0.0
0.10000000149011612,0.6000000238418579,-0.10000000149011612,-1.0,5.0,5.357512953367874
0.10000000149011612,0.800000011920929,-0.10000000149011612,-1.2999999523162842,4.69047619047619,0.0
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.699999988079071,0.0,6.653225806451612
0.10000000149011612,0.6000000238418579,-0.10000000149011612,-0.8999999761581421,7.918032786885249,0.0
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.6000000238418579,0.0,8.245283018867925
0.10000000149011612,0.6000000238418579,-0.0,-0.8999999761581421,10.35294117647059,0.0
0.10000000149011612,0.4000000059604645,-0.0,-0.6000000238418579,0.0,15.403846153846152
0.0,0.6000000238418579,-0.0,-0.8999999761581421,13.0,0.0
0.0,0.4000000059604645,-0.0,-0.6000000238418579,31.52764612954187,14.0
0.0,-0.20000000298023224,0.0,0.30000001192092896,0.0,34.626609442060065
0.0,-0.0,0.0,-0.0,35.629126213592215,36.49942329873123
0.0,0.20000000298023224,0.0,-0.30000001192092896,19.0,33.047058823529376
-0.20000000298023224,-1.600000023841858,0.20000000298023224,2.299999952316284,0.0,1.166666666666667
-0.20000000298023224,-1.399999976158142,0.20000000298023224,1.899999976158142,1.7727272727272723,0.0
-0.20000000298023224,-1.2000000476837158,0.10000000149011612,1.600000023841858,2.625,0.0
-0.10000000149011612,-1.399999976158142,0.10000000149011612,1.899999976158142,0.0,3.107142857142857
-0.10000000149011612,-1.2000000476837158,0.10000000149011612,1.600000023841858,3.927835051546392,0.0
-0.10000000149011612,-1.0,0.0,1.2999999523162842,6.11111111111111,0.0
-0.10000000149011612,-0.800000011920929,0.0,1.0,6.60810810810811,0.0
-0.10000000149011612,-0.6000000238418579,-0.0,0.699999988079071,10.017241379310343,0.0
-0.0,-0.800000011920929,-0.0,1.0,0.0,13.694029850746265
-0.0,-0.6000000238418579,-0.0,0.699999988079071,14.517045454545457,0.0
-0.0,-0.4000000059604645,-0.0,0.4000000059604645,19.616352201257854,0.0
-0.0,-0.20000000298023224,-0.10000000149011612,0.10000000149011612,21.172727272727272,0.0
-0.0,-0.0,-0.0,-0.10000000149011612,30.22641509433962,0.0
-0.0,-0.20000000298023224,-0.10000000149011612,0.20000000298023224,15.333333333333334,28.709677419354843
-0.0,-0.4000000059604645,-0.10000000149011612,0.5,0.0,15.5
0.0,-0.0,-0.10000000149011612,-0.0,30.95000000000001,0.0
-0.0,0.20000000298023224,-0.10000000149011612,-0.30000001192092896,31.678688524590147,0.0
0.0,0.6000000238418579,-0.20000000298023224,-1.2999999523162842,0.0,1.3636363636363635
0.0,0.800000011920929,-0.20000000298023224,-1.5,2.0,0.0
0.0,0.6000000238418579,-0.10000000149011612,-1.2000000476837158,0.0,3.5454545454545454
-0.0,0.4000000059604645,-0.10000000149011612,-0.8999999761581421,0.0,4.411764705882352
-0.0,0.6000000238418579,-0.10000000149011612,-1.100000023841858,9.242424242424244,0.0
-0.0,0.4000000059604645,-0.10000000149011612,-0.800000011920929,0.0,5.818181818181819
-0.10000000149011612,0.20000000298023224,-0.0,-0.5,0.0,9.573170731707322
-0.10000000149011612,0.0,-0.0,-0.20000000298023224,0.0,10.646341463414638
-0.0,-0.20000000298023224,-0.0,0.10000000149011612,0.0,36.208333333333336
-0.0,0.4000000059604645,-0.10000000149011612,-0.6000000238418579,26.464788732394364,0.0
