cart_pos,cart_vel,pole_angle,pole_vel,action_0_value,action_1_value
-0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.5,0.0,5.200426439232411
-0.20000000298023224,-0.0,0.20000000298023224,0.20000000298023224,4.212765957446804,0.0
-0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.4000000059604645,0.0,8.642241379310338
-0.10000000149011612,-0.4000000059604645,0.20000000298023224,0.6000000238418579,0.0,12.368571428571434
-0.10000000149011612,-0.6000000238418579,0.20000000298023224,0.800000011920929,0.0,6.454545454545455
-0.10000000149011612,-0.800000011920929,0.10000000149011612,1.100000023841858,0.0,9.848305363606459
-0.10000000149011612,-1.0,0.10000000149011612,1.399999976158142,0.0,4.7058823529411775
-0.10000000149011612,-1.2000000476837158,0.10000000149011612,1.600000023841858,0.0,3.529569892473119
-0.10000000149011612,-1.0,0.10000000149011612,1.2999999523162842,4.178217821782181,0.0
-0.0,-0.800000011920929,0.0,1.0,10.0,17.1596009975062
-0.0,-0.6000000238418579,-0.0,0.699999988079071,19.62602028196878,13.0
0.0,-0.4000000059604645,-0.0,0.4000000059604645,24.483810176460576,0.0
0.0,-0.20000000298023224,-0.10000000149011612,0.20000000298023224,17.0,37.78535309503041
0.0,0.0,-0.0,-0.10000000149011612,37.89815663509511,0.0
0.0,0.0,-0.10000000149011612,-0.10000000149011612,38.13634331694237,0.0
0.0,0.20000000298023224,-0.0,-0.4000000059604645,36.03663540445483,0.0
0.0,0.0,-0.0,-0.0,36.436256844201466,40.00823407146869
0.10000000149011612,0.6000000238418579,-0.20000000298023224,-1.2000000476837158,1.0761869709238099,0.0
0.10000000149011612,0.4000000059604645,-0.20000000298023224,-0.800000011920929,0.0,2.0870878429398396
0.10000000149011612,0.6000000238418579,-0.20000000298023224,-1.0,3.1062643489668758,0.0
0.10000000149011612,0.800000011920929,-0.10000000149011612,-1.2999999523162842,4.677914484102815,0.0
0.0,0.8999999761581421,-0.10000000149011612,-1.5,5.026086956521739,0.0
0.0,0.699999988079071,-0.10000000149011612,-1.2000000476837158,0.0,5.302884615384616
0.0,0.6000000238418579,-0.10000000149011612,-0.8999999761581421,0.0,6.988754325259504
0.0,0.4000000059604645,-0.10000000149011612,-0.6000000238418579,0.0,8.28212684176808
0.0,0.20000000298023224,-0.0,-0.30000001192092896,0.0,39.051004671837404
0.30000001192092896,1.2000000476837158,-0.20000000298023224,-1.7000000476837158,0.0,1.3333333333333335
0.30000001192092896,1.0,-0.20000000298023224,-1.399999976158142,0.0,1.7894736842105259
0.30000001192092896,0.800000011920929,-0.10000000149011612,-1.0,0.0,5.161157024793389
0.30000001192092896,1.0,-0.10000000149011612,-1.2999999523162842,5.108280254777068,0.0
0.20000000298023224,0.800000011920929,-0.10000000149011612,-0.8999999761581421,7.565217391304347,5.0
0.20000000298023224,0.6000000238418579,-0.10000000149011612,-0.6000000238418579,13.179347826086955,6.0
0.20000000298023224,0.4000000059604645,-0.10000000149011612,-0.30000001192092896,0.0,11.995337995337989
0.20000000298023224,0.6000000238418579,-0.0,-0.5,33.858258928571445,10.0
0.20000000298023224,0.4000000059604645,-0.0,-0.20000000298023224,0.0,34.41596638655466
0.10000000149011612,0.6000000238418579,-0.0,-0.5,14.0,15.112068965517242
0.10000000149011612,0.800000011920929,0.0,-0.800000011920929,17.620689655172416,0.0
0.10000000149011612,0.4000000059604645,0.0,-0.30000001192092896,50.63975535168195,19.0
0.10000000149011612,-0.0,0.0,0.30000001192092896,0.0,47.380782918149485
0.10000000149011612,0.20000000298023224,0.0,-0.0,22.0,51.18573893041978
0.10000000149011612,0.4000000059604645,0.10000000149011612,-0.30000001192092896,39.884848484848504,0.0
0.10000000149011612,0.20000000298023224,0.10000000149011612,-0.10000000149011612,0.0,33.01123595505618
0.10000000149011612,-0.0,0.0,0.20000000298023224,0.0,58.13343253968259
0.10000000149011612,0.20000000298023224,0.0,-0.10000000149011612,59.25546719681913,0.0
0.0,0.4000000059604645,0.10000000149011612,-0.4000000059604645,37.69652765348139,24.0
0.0,0.6000000238418579,0.10000000149011612,-0.699999988079071,23.666666666666668,0.0
0.0,0.20000000298023224,0.10000000149011612,-0.20000000298023224,0.0,37.45939204084
0.0,-0.0,0.10000000149011612,0.10000000149011612,0.0,38.1808164472714
0.0,-0.20000000298023224,0.10000000149011612,0.4000000059604645,0.0,39.111883882673034
0.0,-0.4000000059604645,0.10000000149011612,0.6000000238418579,0.0,35.55977516413963
0.0,-0.20000000298023224,0.10000000149011612,0.30000001192092896,35.80447381799674,0.0
0.0,-0.4000000059604645,0.0,0.6000000238418579,0.0,35.256389007698836
0.0,-0.20000000298023224,0.0,0.30000001192092896,35.7168478143438,0.0
0.20000000298023224,0.800000011920929,-0.20000000298023224,-1.399999976158142,1.0491803278688523,0.0
0.20000000298023224,0.6000000238418579,-0.20000000298023224,-1.0,0.0,1.9333333333333347
0.20000000298023224,0.4000000059604645,-0.20000000298023224,-0.699999988079071,0.0,2.691011235955054
0.20000000298023224,0.6000000238418579,-0.10000000149011612,-0.8999999761581421,9.88954635108482,0.0
0.20000000298023224,0.4000000059604645,-0.10000000149011612,-0.6000000238418579,0.0,8.315629742033378
0.20000000298023224,0.20000000298023224,-0.10000000149011612,-0.30000001192092896,0.0,10.297687861271683
0.20000000298023224,0.0,-0.10000000149011612,0.10000000149011612,0.0,16.396923076923088
0.20000000298023224,0.20000000298023224,-0.10000000149011612,-0.20000000298023224,16.10621761658029,0.0
0.20000000298023224,0.4000000059604645,-0.10000000149011612,-0.5,13.05960264900662,0.0
0.10000000149011612,0.20000000298023224,-0.10000000149011612,-0.10000000149011612,0.0,27.412844036697265
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.4000000059604645,27.554126473740638,0.0
0.10000000149011612,0.6000000238418579,-0.10000000149011612,-0.6000000238418579,25.950000000000003,0.0
0.10000000149011612,0.800000011920929,-0.10000000149011612,-0.8999999761581421,11.5,0.0
0.10000000149011612,1.0,-0.0,-1.2000000476837158,12.935114503816797,0.0
0.10000000149011612,0.800000011920929,-0.0,-0.8999999761581421,21.856353591160225,15.0
0.10000000149011612,0.6000000238418579,-0.0,-0.6000000238418579,0.0,14.757575757575754
0.0,1.0,0.0,-1.2000000476837158,10.867469879518072,0.0
0.0,0.800000011920929,0.0,-0.8999999761581421,0.0,11.655913978494622
0.0,0.6000000238418579,0.10000000149011612,-0.6000000238418579,0.0,18.6547619047619
-0.0,-0.4000000059604645,0.10000000149011612,0.699999988079071,0.0,36.04873695771566
-0.0,0.20000000298023224,-0.20000000298023224,-1.2000000476837158,1.075829383886255,0.0
-0.0,0.0,-0.20000000298023224,-0.800000011920929,0.0,2.0565656565656534
-0.0,-0.20000000298023224,-0.20000000298023224,-0.5,0.0,4.106770833333336
-0.0,-0.4000000059604645,-0.20000000298023224,-0.10000000149011612,0.0,4.3480662983425376
-0.0,-0.20000000298023224,-0.20000000298023224,-0.4000000059604645,4.575510204081631,0.0
-0.0,-0.20000000298023224,-0.10000000149011612,-0.30000001192092896,0.0,12.175335570469802
-0.0,-0.0,-0.10000000149011612,-0.6000000238418579,12.565407220822841,0.0
0.0,-0.20000000298023224,-0.10000000149011612,-0.20000000298023224,0.0,15.081629651419323
0.0,-0.0,-0.10000000149011612,-0.5,14.208405835898766,0.0
0.0,0.20000000298023224,-0.10000000149011612,-0.800000011920929,9.354632587859431,0.0
0.0,-0.0,-0.10000000149011612,-0.4000000059604645,18.60883046012652,12.0
0.0,-0.20000000298023224,-0.10000000149011612,-0.10000000149011612,0.0,19.045223757232293
0.0,-0.4000000059604645,-0.10000000149011612,0.20000000298023224,0.0,21.198484529572692
0.0,-0.4000000059604645,-0.10000000149011612,0.30000001192092896,0.0,26.141225543748156
0.0,-0.20000000298023224,-0.10000000149011612,0.0,26.75869974617225,0.0
0.0,-0.0,-0.10000000149011612,-0.20000000298023224,35.16169491525427,0.0
0.0,-0.20000000298023224,-0.10000000149011612,0.10000000149011612,34.22976381563841,21.0
0.0,-0.4000000059604645,-0.10000000149011612,0.4000000059604645,0.0,34.088121827411115
0.10000000149011612,-0.0,-0.10000000149011612,-0.10000000149011612,29.283950617283914,0.0
0.0,0.20000000298023224,-0.10000000149011612,-0.4000000059604645,38.658848614072454,0.0
0.0,0.4000000059604645,-0.10000000149011612,-0.699999988079071,30.435972629521004,0.0
0.0,0.6000000238418579,-0.0,-0.8999999761581421,37.13360323886642,0.0
0.0,0.4000000059604645,-0.0,-0.6000000238418579,38.851267445172674,18.0
-0.20000000298023224,-0.4000000059604645,0.20000000298023224,0.8999999761581421,0.0,1.845756880733944
