cart_pos,cart_vel,pole_angle,pole_vel,action_0_value,action_1_value
0.10000000149011612,1.0,-0.20000000298023224,-1.899999976158142,-1000.0,15.0
0.10000000149011612,0.800000011920929,-0.20000000298023224,-1.5,15.0,-950.0
0.10000000149011612,0.6000000238418579,-0.10000000149011612,-1.2000000476837158,-630.2494097246091,-902.5
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.8999999761581421,-699.2561609570309,-857.375
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.800000011920929,-483.74621097925035,-773.7809374999998
0.10000000149011612,0.20000000298023224,-0.10000000149011612,-0.5,-476.73437596563514,-735.0918906249998
0.10000000149011612,0.0,-0.10000000149011612,-0.20000000298023224,-540.3600876626367,-698.3372960937497
0.10000000149011612,-0.20000000298023224,-0.10000000149011612,0.20000000298023224,-68.77325319663657,-663.4204312890622
0.10000000149011612,0.0,-0.10000000149011612,-0.10000000149011612,-142.21344266974884,-773.7809374999998
0.10000000149011612,0.20000000298023224,-0.10000000149011612,-0.4000000059604645,-310.0403365421281,-814.5062499999999
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.699999988079071,-713.0875461382299,-698.3372960937497
0.10000000149011612,0.20000000298023224,-0.10000000149011612,-0.30000001192092896,-86.50472905014776,-540.3600876626367
0.10000000149011612,0.0,-0.10000000149011612,-0.0,-698.3372960937497,-241.80458597670597
0.10000000149011612,0.0,-0.0,-0.0,-18.104029402810742,-463.29123015975307
0.10000000149011612,0.20000000298023224,-0.0,-0.30000001192092896,-146.91045039609972,-568.8000922764597
0.10000000149011612,0.4000000059604645,-0.0,-0.6000000238418579,-418.1203352191771,-242.84017475512823
0.0,0.4000000059604645,-0.0,-0.6000000238418579,-18.53367618881913,-440.46085697537575
0.0,0.6000000238418579,0.0,-0.8999999761581421,-232.8384581709622,-773.7809374999998
0.0,0.20000000298023224,0.0,-0.30000001192092896,-28.308500274124857,-418.43781412660695
0.0,-0.20000000298023224,0.0,0.30000001192092896,-377.1059206360445,-8.731077711234954
0.0,-0.4000000059604645,0.0,0.5,-372.1334567042136,-13.66712625057609
0.0,-0.5,0.0,0.800000011920929,-698.3372960937497,-43.75429837284129
0.0,0.0,-0.0,-0.0,-9.901705615152252,-345.2871364763579
0.10000000149011612,0.30000001192092896,-0.20000000298023224,-0.800000011920929,-1000.0,15.0
0.10000000149011612,0.10000000149011612,-0.20000000298023224,-0.4000000059604645,-663.4204312890622,-950.0
0.10000000149011612,0.30000001192092896,-0.20000000298023224,-0.6000000238418579,-902.5,15.0
0.10000000149011612,0.4000000059604645,-0.20000000298023224,-0.8999999761581421,-857.375,15.0
0.10000000149011612,0.6000000238418579,-0.10000000149011612,-1.100000023841858,-735.0918906249998,15.0
0.0,0.6000000238418579,-0.10000000149011612,-1.0,-601.8902594758495,-773.7809374999998
0.0,0.4000000059604645,-0.10000000149011612,-0.699999988079071,-773.7809374999998,-630.2494097246091
0.0,0.20000000298023224,-0.0,-0.4000000059604645,-44.79773221093711,-598.7369392383787
0.0,0.0,-0.0,-0.10000000149011612,-19.00884559358033,-513.3420832795049
-0.0,-0.0,0.20000000298023224,0.800000011920929,-950.8333333333334,-1000.0
