cart_pos,cart_vel,pole_angle,pole_vel,action_0_value,action_1_value
-0.10000000149011612,-1.5,0.20000000298023224,2.5,15.0,-1000.0
-0.10000000149011612,-1.399999976158142,0.20000000298023224,2.0999999046325684,-950.0,15.0
-0.0,-1.2000000476837158,0.10000000149011612,1.7999999523162842,-902.5,15.0
-0.0,-1.0,0.10000000149011612,1.5,-857.375,-773.7809374999998
-0.0,-0.800000011920929,0.10000000149011612,1.2000000476837158,-814.5062499999999,-663.4204312890622
-0.0,-0.6000000238418579,0.10000000149011612,0.800000011920929,-700.9304294605466,-857.375
0.0,-0.6000000238418579,0.0,0.800000011920929,-180.47234465891344,-630.2494097246091
0.0,-0.4000000059604645,0.0,0.5,-598.7369392383787,-26.966743834996418
0.0,-0.20000000298023224,-0.0,0.20000000298023224,-513.3420832795049,-27.33796018300859
0.10000000149011612,-0.20000000298023224,-0.0,0.30000001192092896,-22.386781552307028,-463.29123015975307
0.10000000149011612,0.0,-0.0,-0.0,-440.1266686517654,-11.363057310643319
0.0,0.20000000298023224,-0.0,-0.30000001192092896,-31.02777507123381,-520.3870169121848
0.0,0.0,-0.0,-0.0,-35.26984567847308,-397.2143184582182
0.0,-0.20000000298023224,-0.0,0.30000001192092896,-36.678526728877266,-377.3536025353073
0.10000000149011612,0.800000011920929,-0.20000000298023224,-1.600000023841858,15.0,-1000.0
0.10000000149011612,1.0,-0.20000000298023224,-1.7999999523162842,-950.0,15.0
0.10000000149011612,0.800000011920929,-0.10000000149011612,-1.5,-814.5062499999999,-902.5
0.10000000149011612,0.6000000238418579,-0.10000000149011612,-1.2000000476837158,-902.5,-815.5779687499999
0.0,0.4000000059604645,-0.10000000149011612,-0.800000011920929,-451.0359762092532,-814.5062499999999
0.0,0.20000000298023224,-0.10000000149011612,-0.5,-65.79359182430196,-698.3372960937497
0.0,0.0,-0.10000000149011612,-0.20000000298023224,-47.457888802193054,-663.4204312890622
0.0,-0.20000000298023224,-0.10000000149011612,0.10000000149011612,-45.67515671830127,-630.2494097246091
0.0,0.0,-0.10000000149011612,-0.10000000149011612,-598.7369392383787,-44.68678432285265
0.0,0.4000000059604645,-0.0,-0.699999988079071,-121.77514096264056,-735.0918906249998
0.0,0.20000000298023224,-0.0,-0.4000000059604645,-30.936713061159864,-463.29123015975307
0.0,0.0,-0.0,-0.10000000149011612,-358.4859224085419,-28.436886541579685
-0.0,0.20000000298023224,-0.20000000298023224,-1.100000023841858,-902.5,-1000.0
-0.0,0.0,-0.20000000298023224,-0.699999988079071,-902.5,-950.0
-0.0,0.20000000298023224,-0.20000000298023224,-0.8999999761581421,-902.5,15.0
-0.0,0.4000000059604645,-0.20000000298023224,-1.2000000476837158,-857.375,15.0
-0.0,0.20000000298023224,-0.10000000149011612,-0.8999999761581421,-149.89025404881545,-814.5062499999999
-0.0,0.0,-0.10000000149011612,-0.5,-101.87988313003027,-773.7809374999998
-0.0,-0.20000000298023224,-0.10000000149011612,-0.20000000298023224,-108.07152313826441,-735.0918906249998
-0.0,-0.4000000059604645,-0.10000000149011612,0.10000000149011612,-53.29344466967123,-698.3372960937497
-0.0,-0.20000000298023224,-0.10000000149011612,-0.10000000149011612,-54.39242341757465,-698.3372960937497
