cart_pos,cart_vel,pole_angle,pole_vel,action_0_value,action_1_value
-0.20000000298023224,-1.0,0.20000000298023224,1.7000000476837158,-1000.0,15.0
-0.10000000149011612,-1.100000023841858,0.10000000149011612,1.899999976158142,15.0,-950.0
-0.10000000149011612,-1.0,0.10000000149011612,1.600000023841858,-902.5,15.0
-0.10000000149011612,-0.800000011920929,0.10000000149011612,1.2999999523162842,-857.375,15.0
-0.10000000149011612,-0.6000000238418579,0.10000000149011612,1.0,-814.5062499999999,15.0
-0.10000000149011612,-0.4000000059604645,0.10000000149011612,0.699999988079071,-773.7809374999998,15.0
-0.10000000149011612,-0.20000000298023224,0.0,0.4000000059604645,-735.0918906249998,15.0
-0.10000000149011612,0.0,0.0,0.10000000149011612,-698.3372960937497,15.0
-0.10000000149011612,0.0,0.0,0.0,-630.2494097246091,15.0
-0.10000000149011612,-0.20000000298023224,0.0,0.30000001192092896,-540.3600876626367,-598.7369392383787
-0.10000000149011612,-0.4000000059604645,0.0,0.6000000238418579,15.0,-568.8000922764597
-0.0,-0.4000000059604645,0.0,0.6000000238418579,-463.29123015975307,-513.3420832795049
-0.0,-0.6000000238418579,-0.0,0.8999999761581421,15.0,-487.6749791155296
-0.0,-0.20000000298023224,-0.0,0.30000001192092896,-440.1266686517654,-513.3420832795049
-0.0,0.0,-0.0,0.0,-452.8976571673534,-217.3700036900131
-0.10000000149011612,-1.399999976158142,0.20000000298023224,2.200000047683716,-1000.0,15.0
-0.0,-1.2000000476837158,0.10000000149011612,1.899999976158142,-950.0,15.0
-0.0,-1.0,0.10000000149011612,1.600000023841858,-902.5,15.0
0.0,-1.2000000476837158,0.10000000149011612,1.7999999523162842,15.0,-857.375
0.0,-1.0,0.0,1.5,-814.5062499999999,15.0
0.0,-0.800000011920929,0.0,1.2000000476837158,-773.7809374999998,15.0
0.10000000149011612,-0.6000000238418579,0.0,0.8999999761581421,-735.0918906249998,15.0
0.10000000149011612,-0.4000000059604645,-0.0,0.6000000238418579,-698.3372960937497,15.0
0.10000000149011612,-0.20000000298023224,-0.0,0.30000001192092896,-663.4204312890622,15.0
0.10000000149011612,-0.0,-0.0,0.10000000149011612,-630.2494097246091,15.0
