cart_pos,cart_vel,pole_angle,pole_vel,action_0_value,action_1_value
0.10000000149011612,0.20000000298023224,-0.20000000298023224,-0.6000000238418579,-1000.0,15.0
0.10000000149011612,0.4000000059604645,-0.20000000298023224,-0.8999999761581421,-950.0,-950.0
0.10000000149011612,0.6000000238418579,-0.20000000298023224,-1.100000023841858,-902.5,-950.0
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.800000011920929,-199.60821840691497,-857.375
0.10000000149011612,0.20000000298023224,-0.10000000149011612,-0.4000000059604645,-24.601094891106047,-814.5062499999999
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.699999988079071,-773.7809374999998,-616.7136265004041
0.0,0.20000000298023224,-0.10000000149011612,-0.4000000059604645,-16.94004424236882,-735.0918906249998
0.0,0.4000000059604645,-0.10000000149011612,-0.6000000238418579,-698.3372960937497,-456.88226051575856
0.0,0.6000000238418579,-0.10000000149011612,-0.8999999761581421,-663.4204312890622,-698.3372960937497
0.0,0.800000011920929,-0.10000000149011612,-1.100000023841858,-630.2494097246091,15.0
-0.0,1.0,-0.0,-1.399999976158142,-598.7369392383787,-698.3372960937497
-0.0,0.800000011920929,-0.0,-1.100000023841858,15.0,-568.8000922764597
-0.0,0.6000000238418579,0.0,-0.800000011920929,-476.73437596563514,-540.3600876626367
-0.0,0.4000000059604645,0.0,-0.6000000238418579,-45.45927410255198,-513.3420832795049
-0.0,0.20000000298023224,0.0,-0.30000001192092896,-9.363008877813986,-487.6749791155296
-0.0,-0.0,0.0,0.0,-513.3420832795049,-10.493510030867753
-0.10000000149011612,-0.6000000238418579,0.20000000298023224,1.2000000476837158,-1000.0,15.0
-0.10000000149011612,-0.4000000059604645,0.20000000298023224,0.8999999761581421,-950.0,-950.0
-0.10000000149011612,-0.6000000238418579,0.20000000298023224,1.100000023841858,-1000.0,-902.5
-0.10000000149011612,-0.800000011920929,0.10000000149011612,1.399999976158142,-950.0,-857.375
-0.10000000149011612,-0.800000011920929,0.10000000149011612,1.2999999523162842,15.0,-773.7809374999998
-0.10000000149011612,-0.6000000238418579,0.10000000149011612,1.0,-735.0918906249998,-599.5247510005345
-0.10000000149011612,-0.4000000059604645,0.10000000149011612,0.699999988079071,-698.3372960937497,-612.04241143418
-0.10000000149011612,-0.20000000298023224,0.0,0.4000000059604645,-663.4204312890622,-60.91177048183121
-0.10000000149011612,-0.4000000059604645,0.0,0.699999988079071,15.0,-630.2494097246091
-0.0,-0.20000000298023224,0.0,0.4000000059604645,-598.7369392383787,-3.6994568803268626
-0.0,0.0,0.0,0.10000000149011612,-568.8000922764597,-13.813724829041234
-0.0,-0.20000000298023224,0.0,0.30000001192092896,-114.33056028075299,-540.3600876626367
-0.10000000149011612,-1.2000000476837158,0.20000000298023224,1.7999999523162842,-1000.0,-1000.0
-0.10000000149011612,-1.0,0.20000000298023224,1.5,-950.0,15.0
-0.10000000149011612,-0.800000011920929,0.10000000149011612,1.100000023841858,-902.5,15.0
-0.10000000149011612,-1.0,0.10000000149011612,1.399999976158142,15.0,-857.375
-0.10000000149011612,-1.2000000476837158,0.10000000149011612,1.7000000476837158,15.0,-814.5062499999999
-0.0,-1.0,0.0,1.2999999523162842,-773.7809374999998,-12.140317781059316
-0.0,-0.800000011920929,0.0,1.0,-735.0918906249998,-185.6326021416706
-0.0,-0.6000000238418579,0.0,0.800000011920929,-698.3372960937497,-55.017861377409524
0.0,-0.4000000059604645,-0.0,0.5,-598.7369392383787,-37.737979198318925
0.0,-0.20000000298023224,-0.0,0.20000000298023224,-513.3420832795049,-10.2831156512756
0.0,-0.0,-0.0,-0.10000000149011612,-487.6749791155296,-11.408269687472345
0.10000000149011612,0.800000011920929,-0.20000000298023224,-1.399999976158142,-1000.0,-950.0
0.10000000149011612,0.800000011920929,-0.10000000149011612,-1.2999999523162842,-902.5,-902.5
0.0,1.0,-0.10000000149011612,-1.600000023841858,-857.375,15.0
0.0,0.800000011920929,-0.10000000149011612,-1.2999999523162842,15.0,-814.5062499999999
0.0,0.6000000238418579,-0.10000000149011612,-1.0,-67.08348304426376,-773.7809374999998
0.0,0.4000000059604645,-0.0,-0.699999988079071,-18.614222443605183,-735.0918906249998
0.0,0.20000000298023224,-0.0,-0.4000000059604645,-12.278565607164541,-698.3372960937497
0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.5,15.0,-1000.0
0.10000000149011612,-0.10000000149011612,-0.20000000298023224,-0.800000011920929,-950.0,-950.0
0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.4000000059604645,-619.3486918781932,-902.5
0.10000000149011612,-0.5,-0.20000000298023224,-0.10000000149011612,-735.0918906249998,-857.375
0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.30000001192092896,-814.5062499999999,15.0
0.10000000149011612,-0.10000000149011612,-0.20000000298023224,-0.6000000238418579,-773.7809374999998,-1000.0
0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.20000000298023224,-773.7809374999998,-735.0918906249998
0.10000000149011612,-0.5,-0.20000000298023224,0.10000000149011612,-291.98902433877237,-698.3372960937497
0.10000000149011612,-0.699999988079071,-0.20000000298023224,0.5,15.0,-663.4204312890622
0.10000000149011612,-0.5,-0.20000000298023224,0.20000000298023224,-630.2494097246091,-71.09883081541727
0.10000000149011612,-0.30000001192092896,-0.20000000298023224,0.0,-100.82858742031925,-814.5062499999999
0.20000000298023224,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-568.8000922764597,-735.0918906249998
0.20000000298023224,-0.30000001192092896,-0.20000000298023224,0.10000000149011612,15.0,-540.3600876626367
0.20000000298023224,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-513.3420832795049,15.0
0.20000000298023224,0.10000000149011612,-0.20000000298023224,-0.4000000059604645,-487.6749791155296,15.0
0.20000000298023224,0.30000001192092896,-0.20000000298023224,-0.6000000238418579,-463.29123015975307,-902.5
0.20000000298023224,0.10000000149011612,-0.10000000149011612,-0.30000001192092896,-156.800689965989,-440.1266686517654
0.10000000149011612,0.20000000298023224,-0.10000000149011612,-0.5,-28.740664900983813,-568.8000922764597
0.10000000149011612,0.6000000238418579,-0.10000000149011612,-1.0,-532.8243314743648,-857.375
0.10000000149011612,0.4000000059604645,-0.0,-0.6000000238418579,-291.98902433877237,-263.52009446574203
0.10000000149011612,0.6000000238418579,-0.0,-0.8999999761581421,-277.38957312183373,15.0
0.10000000149011612,0.20000000298023224,-0.0,-0.30000001192092896,-12.333785805882389,-250.3440897424549
0.10000000149011612,0.0,0.0,-0.0,-223.0134419548596,-11.568843987241749
