cart_pos,cart_vel,pole_angle,pole_vel,action_0_value,action_1_value
0.10000000149011612,0.6000000238418579,-0.20000000298023224,-1.2999999523162842,1.0,1.9499999999999997
0.10000000149011612,0.5,-0.20000000298023224,-0.8999999761581421,15.0,1.9499999999999993
0.10000000149011612,0.30000001192092896,-0.20000000298023224,-0.6000000238418579,18.58830312292066,2.852499999999999
0.10000000149011612,0.10000000149011612,-0.20000000298023224,-0.30000001192092896,16.108943636034624,3.7098750000000003
0.10000000149011612,0.20000000298023224,-0.10000000149011612,-0.5,4.524381249999999,17.81336170015003
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.800000011920929,17.806169908181715,4.524381249999999
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.699999988079071,6.731591374218748,16.47509086823206
0.10000000149011612,0.20000000298023224,-0.10000000149011612,-0.4000000059604645,19.243143129643407,7.395011805507812
0.10000000149011612,0.4000000059604645,-0.10000000149011612,-0.6000000238418579,8.02526121523242,6.033254078124999
0.0,0.6000000238418579,-0.10000000149011612,-0.8999999761581421,7.677794764344775,4.524381249999999
0.0,0.4000000059604645,-0.10000000149011612,-0.6000000238418579,17.445497140887785,9.192798246747259
0.0,0.6000000238418579,-0.0,-0.8999999761581421,9.733158334409895,15.0
0.0,0.4000000059604645,-0.0,-0.6000000238418579,19.942075205903386,10.2465004176894
0.0,0.20000000298023224,-0.0,-0.30000001192092896,19.86569540819288,10.73417539680493
0.0,0.0,-0.0,0.0,10.73417539680493,19.85859815570968
-0.10000000149011612,-0.800000011920929,0.20000000298023224,1.5,1.0,1.0
-0.10000000149011612,-0.6000000238418579,0.20000000298023224,1.2000000476837158,1.9499999999999993,1.0
-0.0,-0.800000011920929,0.10000000149011612,1.399999976158142,15.0,2.852499999999999
-0.0,-0.6000000238418579,0.10000000149011612,1.100000023841858,3.7098750000000003,13.188767474237693
-0.0,-0.4000000059604645,0.10000000149011612,0.800000011920929,4.524381249999999,16.976029866906153
-0.0,-0.20000000298023224,0.10000000149011612,0.4000000059604645,6.731591374218748,17.668581652563216
-0.0,-0.4000000059604645,0.10000000149011612,0.699999988079071,4.524381249999999,7.395011805507812
-0.0,-0.20000000298023224,0.0,0.4000000059604645,8.02526121523242,19.099916392862013
-0.0,0.0,0.0,0.10000000149011612,8.623998154470799,19.805322986434714
0.0,-0.20000000298023224,0.0,0.30000001192092896,19.682857881181658,10.2465004176894
-0.20000000298023224,-1.0,0.20000000298023224,1.600000023841858,1.0,15.0
-0.10000000149011612,-0.800000011920929,0.20000000298023224,1.2999999523162842,1.6333333333333333,1.9499999999999993
-0.10000000149011612,-0.6000000238418579,0.20000000298023224,0.8999999761581421,2.4012499999999997,1.0
-0.10000000149011612,-0.4000000059604645,0.10000000149011612,0.6000000238418579,3.7098750000000003,19.805528601581074
-0.10000000149011612,-0.6000000238418579,0.10000000149011612,0.8999999761581421,5.53029646875,4.524381249999999
-0.10000000149011612,-0.800000011920929,0.10000000149011612,1.100000023841858,15.0,5.298162187499999
-0.10000000149011612,-1.0,0.10000000149011612,1.399999976158142,4.524381249999999,6.033254078124999
-0.10000000149011612,-1.2000000476837158,0.0,1.7000000476837158,15.0,6.731591374218748
-0.0,-1.0,0.0,1.399999976158142,7.395011805507812,15.0
-0.0,-0.800000011920929,-0.0,1.100000023841858,8.02526121523242,15.0
-0.0,-0.6000000238418579,-0.0,0.800000011920929,8.623998154470799,19.750394381960565
0.0,-0.6000000238418579,-0.10000000149011612,0.800000011920929,19.97398362655702,9.733158334409895
0.0,-0.4000000059604645,-0.10000000149011612,0.6000000238418579,10.2465004176894,15.0
0.0,-0.20000000298023224,-0.10000000149011612,0.30000001192092896,10.73417539680493,19.970738665167296
0.0,-0.0,-0.10000000149011612,0.0,11.197466626964683,19.7973900217362
0.0,0.20000000298023224,-0.10000000149011612,-0.30000001192092896,19.757874231303393,10.2465004176894
0.0,0.4000000059604645,-0.10000000149011612,-0.5,17.245220983838323,7.395011805507812
-0.0,0.4000000059604645,-0.0,-0.5,19.92745179915062,12.83028155182915
-0.0,0.6000000238418579,-0.0,-0.800000011920929,19.9068496415593,12.049681531594459
-0.0,0.800000011920929,0.0,-1.100000023841858,12.131752248665368,6.033254078124999
-0.10000000149011612,0.4000000059604645,0.0,-0.5,10.73417539680493,19.666531082748318
-0.10000000149011612,0.20000000298023224,0.0,-0.20000000298023224,10.2465004176894,19.62011181892222
-0.10000000149011612,0.4000000059604645,0.10000000149011612,-0.6000000238418579,19.74393943133252,11.63759329561645
-0.10000000149011612,0.20000000298023224,0.10000000149011612,-0.30000001192092896,19.753114423565137,13.524415917993256
-0.10000000149011612,-0.0,0.10000000149011612,-0.0,8.02526121523242,19.721496074723152
-0.10000000149011612,-0.20000000298023224,0.10000000149011612,0.30000001192092896,15.0,19.74151483878956
-0.10000000149011612,-0.4000000059604645,0.0,0.5,15.0,19.920279050092848
-0.0,-0.20000000298023224,0.0,0.20000000298023224,19.894416135200967,16.319481795288468
-0.0,-0.4000000059604645,0.0,0.5,16.236530557925278,19.914420773294463
0.0,-0.0,-0.0,-0.10000000149011612,19.8948406623104,15.0
-0.0,-0.8999999761581421,0.20000000298023224,1.899999976158142,1.0,15.0
0.0,-0.800000011920929,0.20000000298023224,1.600000023841858,1.9499999999999993,15.0
0.0,-0.6000000238418579,0.10000000149011612,1.2999999523162842,2.852499999999999,9.192798246747259
0.0,-0.699999988079071,0.10000000149011612,1.5,2.852499999999999,3.7098750000000003
0.0,-0.6000000238418579,0.10000000149011612,1.2000000476837158,4.524381249999999,4.4428770390625
0.10000000149011612,-0.4000000059604645,0.10000000149011612,0.8999999761581421,5.298162187499999,15.918290447443743
0.10000000149011612,-0.20000000298023224,0.10000000149011612,0.6000000238418579,6.033254078124999,15.877455983173201
0.10000000149011612,0.0,0.10000000149011612,0.30000001192092896,6.731591374218748,16.948292520959026
0.0,0.20000000298023224,0.10000000149011612,-0.0,7.395011805507812,18.68967783169306
0.0,0.20000000298023224,0.10000000149011612,-0.10000000149011612,8.623998154470799,19.312628007924605
0.0,0.4000000059604645,0.10000000149011612,-0.4000000059604645,9.192798246747259,19.364785595595293
0.0,0.0,0.10000000149011612,0.20000000298023224,10.195132436855971,19.04557290477717
0.0,-0.30000001192092896,0.0,0.699999988079071,15.0,11.197466626964683
0.0,-0.5,0.0,1.0,15.0,11.63759329561645
0.10000000149011612,-0.30000001192092896,0.0,0.699999988079071,12.055713630835626,19.4890029503853
0.10000000149011612,-0.20000000298023224,-0.0,0.4000000059604645,12.452927949293844,19.513230834103464
0.10000000149011612,0.0,-0.0,0.10000000149011612,12.83028155182915,19.668080142095175
0.10000000149011612,0.20000000298023224,-0.0,-0.20000000298023224,19.67614821600943,12.997775112351723
0.0,0.20000000298023224,0.0,-0.20000000298023224,19.82575234401237,14.45220853756331
0.10000000149011612,0.5,0.20000000298023224,0.30000001192092896,1.0,15.0
0.10000000149011612,0.30000001192092896,0.20000000298023224,0.6000000238418579,1.9499999999999993,1.9499999999999993
0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224,2.852499999999999,15.0
0.10000000149011612,0.30000001192092896,0.20000000298023224,0.4000000059604645,15.0,3.7098750000000003
